Participant,block,trial,stim,stim group,RT,Acuracy,stim position,mask side,response
14,1,19,folder/matchedM003IN.png,3,1.039967085,0,3,2,4
14,1,20,folder/matchedM003IN.png,4,1.279784155,1,1,1,1
14,1,21,folder/matchedM001IN.png,4,0.748338843,1,2,1,2
14,1,22,folder/matchedM049.png,1,1.337832413,1,4,2,4
14,1,23,folder/matchedM020IN.png,4,1.735698526,1,1,1,1
14,1,24,folder/matchedM049.png,2,1.889660137,1,3,1,3
14,1,25,folder/matchedM021SL.png,6,1.774951179,1,2,1,2
14,1,26,folder/matchedM019.png,2,1.289283752,1,1,1,1
14,1,27,folder/matchedM008.png,1,1.538789115,1,2,2,2
14,1,28,folder/matchedM049SL.png,6,2.74908774,1,4,1,4
14,1,29,folder/matchedM006IN.png,3,1.418290866,1,2,2,2
14,1,30,folder/matchedM016.png,2,1.342996598,1,2,1,2
14,1,31,folder/matchedM021.png,1,2.068697044,1,2,2,2
14,1,32,folder/matchedM024IN.png,4,0.987673588,1,1,1,1
14,1,33,folder/matchedM049IN.png,4,3.183955533,1,2,1,2
14,1,34,folder/matchedM001IN.png,3,1.178720441,1,3,2,3
14,1,35,folder/matchedM072IN.png,3,1.696912977,0,3,2,4
14,1,36,folder/matchedM004IN.png,4,1.18799831,1,1,1,1
14,1,37,folder/matchedM067IN.png,3,1.858622958,1,3,2,3
14,1,38,folder/matchedM072.png,2,1.938493184,1,3,1,3
14,1,39,folder/matchedM067SR.png,6,1.253964379,1,1,1,1
14,1,40,folder/matchedM005.png,1,1.838297486,1,1,2,1
14,1,41,folder/matchedM016.png,1,1.43805075,1,4,2,4
14,1,42,folder/matchedM021IN.png,4,2.545037959,1,2,1,2
14,1,43,folder/matchedM008SR.png,6,1.517946919,1,3,1,3
14,1,44,folder/matchedM072IN.png,4,1.427448825,1,4,1,4
14,1,45,folder/matchedM001.png,1,1.457586315,1,4,2,4
14,1,46,folder/matchedM006IN.png,4,1.428564844,1,2,1,2
14,1,47,folder/matchedM017SR.png,6,0.898148138,1,4,1,4
14,1,48,folder/matchedM002IN.png,3,1.34886358,1,2,2,2
14,1,49,folder/matchedM004SL.png,6,1.24782166,1,2,1,2
14,1,50,folder/matchedM016SL.png,5,1.30821338,1,2,2,2
14,1,51,folder/matchedM021.png,2,1.368170338,1,4,1,4
14,1,52,folder/matchedM049IN.png,3,1.198039368,1,2,2,2
14,1,53,folder/matchedM001.png,2,1.103304663,1,4,1,4
14,1,54,folder/matchedM005SR.png,5,1.968467535,1,2,2,2
14,1,55,folder/matchedM067SR.png,5,0.747642368,1,1,2,1
14,1,56,folder/matchedM024SR.png,5,0.618180836,1,1,2,1
14,1,57,folder/matchedM002SL.png,5,0.606546982,1,1,2,1
14,1,58,folder/matchedM024.png,2,1.197199563,1,3,1,3
14,1,59,folder/matchedM002.png,1,1.240515498,1,3,2,3
14,1,60,folder/matchedM004.png,2,1.197289397,1,1,1,1
14,1,61,folder/matchedM020IN.png,3,2.158065025,1,1,2,1
14,1,62,folder/matchedM020SR.png,5,2.239065521,1,4,2,4
14,1,63,folder/matchedM019SL.png,5,1.797914691,1,3,2,3
14,1,64,folder/matchedM001SR.png,6,2.468183919,1,1,1,1
14,1,65,folder/matchedM019.png,1,1.146318967,1,3,2,3
14,1,66,folder/matchedM017IN.png,3,1.398345226,1,2,2,2
14,1,67,folder/matchedM072SL.png,5,1.513206522,1,1,2,1
14,1,68,folder/matchedM021SL.png,5,1.418541301,1,3,2,3
14,1,69,folder/matchedM006.png,2,1.193559392,1,2,1,2
14,1,70,folder/matchedM017.png,1,2.087654018,1,1,2,1
14,1,71,folder/matchedM019IN.png,3,2.253024136,0,4,2,1
14,1,72,folder/matchedM024.png,1,0.826655804,1,3,2,3
14,1,73,folder/matchedM067.png,1,0.658093711,1,3,2,3
14,1,74,folder/matchedM003SR.png,5,0.843255522,1,3,2,3
14,1,75,folder/matchedM024SR.png,6,2.108768232,1,2,1,2
14,1,76,folder/matchedM020.png,1,1.948145675,1,4,2,4
14,1,77,folder/matchedM019IN.png,4,1.227738867,1,3,1,3
14,1,78,folder/matchedM005IN.png,3,1.618415875,0,4,2,1
14,1,79,folder/matchedM017.png,2,3.708397865,1,3,1,3
14,1,80,folder/matchedM003.png,1,0.917814564,1,4,2,4
14,1,81,folder/matchedM003.png,2,0.90806273,1,4,1,4
14,1,82,folder/matchedM016SL.png,6,0.69263317,1,4,1,4
14,1,83,folder/matchedM020SR.png,6,0.688209863,1,3,1,3
14,1,84,folder/matchedM008IN.png,3,1.657984575,1,4,2,4
14,1,85,folder/matchedM004SL.png,5,0.587504152,1,4,2,4
14,1,86,folder/matchedM002IN.png,4,1.298123653,1,4,1,4
14,1,87,folder/matchedM002SL.png,6,0.607549622,1,4,1,4
14,1,88,folder/matchedM017SR.png,5,1.363218112,1,4,2,4
14,1,89,folder/matchedM072SL.png,6,1.42679623,1,3,1,3
14,1,90,folder/matchedM005SR.png,6,1.418237261,1,2,1,2
14,1,91,folder/matchedM021IN.png,3,1.457683988,1,1,2,1
14,1,92,folder/matchedM020.png,2,1.367993004,1,2,1,2
14,1,93,folder/matchedM005IN.png,4,1.176183078,1,2,1,2
14,1,94,folder/matchedM005.png,2,1.027746895,1,4,1,4
14,1,95,folder/matchedM006SL.png,6,2.369773252,1,2,1,2
14,1,96,folder/matchedM016IN.png,3,0.677805254,1,2,2,2
15,1,1,folder/matchedM049.png,1,3.864095296,1,3,2,3
15,1,2,folder/matchedM006SL.png,6,2.572088362,1,2,1,2
15,1,3,folder/matchedM020.png,1,2.063279274,1,4,2,4
15,1,4,folder/matchedM072IN.png,4,3.102155792,1,1,1,1
15,1,5,folder/matchedM002.png,1,2.533457234,1,3,2,3
15,1,6,folder/matchedM072IN.png,3,2.265595531,1,4,2,4
15,1,7,folder/matchedM003IN.png,3,4.395592905,1,2,2,2
15,1,8,folder/matchedM005IN.png,4,3.923278822,1,2,1,2
15,1,9,folder/matchedM004IN.png,3,6.070992102,1,3,2,3
15,1,10,folder/matchedM002SL.png,5,2.228682163,1,2,2,2
15,1,11,folder/matchedM005SR.png,6,2.192158159,1,3,1,3
15,1,12,folder/matchedM072.png,2,1.93685611,1,3,1,3
15,1,13,folder/matchedM016IN.png,4,3.238093117,1,3,1,3
15,1,14,folder/matchedM001.png,1,2.705842759,1,2,2,2
15,1,15,folder/matchedM017SR.png,6,4.670837645,1,1,1,1
15,1,16,folder/matchedM049SL.png,6,1.458930438,1,1,1,1
15,1,17,folder/matchedM016IN.png,3,4.297113216,1,4,2,4
15,1,18,folder/matchedM001IN.png,4,10.00247484,-1,4,1,0
15,1,19,folder/matchedM024.png,2,1.338908097,1,4,1,4
15,1,20,folder/matchedM002SL.png,6,2.265256874,1,2,1,2
15,1,21,folder/matchedM024.png,1,4.630469459,1,4,2,4
15,1,22,folder/matchedM017IN.png,3,6.738242239,1,3,2,3
15,1,23,folder/matchedM072SL.png,5,1.704474066,1,2,2,2
15,1,24,folder/matchedM024SR.png,5,4.327697156,1,4,2,4
15,1,25,folder/matchedM005.png,1,2.029755319,1,1,2,1
15,1,26,folder/matchedM072SL.png,6,4.590533432,1,3,1,3
15,1,27,folder/matchedM016.png,2,1.572575723,1,3,1,3
15,1,28,folder/matchedM049IN.png,3,4.027111999,1,1,2,1
15,1,29,folder/matchedM020IN.png,3,3.702878385,1,1,2,1
15,1,30,folder/matchedM019IN.png,4,3.422862433,1,1,1,1
15,1,31,folder/matchedM024IN.png,3,4.903314249,1,3,2,3
15,1,32,folder/matchedM019IN.png,3,7.662497238,1,4,2,4
15,1,33,folder/matchedM067.png,2,2.691075666,1,3,1,3
15,1,34,folder/matchedM016SL.png,6,2.2602977,1,1,1,1
15,1,35,folder/matchedM001SR.png,6,2.164811482,1,2,1,2
15,1,36,folder/matchedM003.png,1,3.595413657,1,3,2,3
15,1,37,folder/matchedM017SR.png,5,1.92470112,1,1,2,1
15,1,38,folder/matchedM020SR.png,5,3.004449799,1,2,2,2
15,1,39,folder/matchedM019SL.png,6,3.490924847,1,2,1,2
15,1,40,folder/matchedM004.png,2,2.862440184,1,2,1,2
15,1,41,folder/matchedM017.png,2,1.962359929,1,4,1,4
15,1,42,folder/matchedM001.png,2,2.857064996,1,2,1,2
15,1,43,folder/matchedM067SR.png,5,1.63857187,1,2,2,2
15,1,44,folder/matchedM072.png,1,4.103501988,1,4,2,4
15,1,45,folder/matchedM003SR.png,5,9.359430915,1,4,2,4
15,1,46,folder/matchedM008.png,1,4.204443853,1,4,2,4
15,1,47,folder/matchedM002IN.png,4,5.170554958,1,4,1,4
15,1,48,folder/matchedM021IN.png,4,9.06844308,1,4,1,4
15,1,49,folder/matchedM008SR.png,5,6.62504872,1,3,2,3
15,1,50,folder/matchedM001IN.png,3,3.639619014,1,3,2,3
15,1,51,folder/matchedM002.png,2,1.824764737,1,4,1,4
15,1,52,folder/matchedM020SR.png,6,2.024655668,1,4,1,4
15,1,53,folder/matchedM004.png,1,1.940627556,1,4,2,4
15,1,54,folder/matchedM006.png,1,1.196768813,1,2,2,2
15,1,55,folder/matchedM008SR.png,6,1.906755346,1,1,1,1
15,1,56,folder/matchedM067IN.png,4,1.972413243,1,3,1,3
15,1,57,folder/matchedM067.png,1,1.074410954,1,2,2,2
15,1,58,folder/matchedM006SL.png,5,1.790952272,1,2,2,2
15,1,59,folder/matchedM003IN.png,4,4.006588809,1,2,1,2
15,1,60,folder/matchedM004SL.png,5,1.371168053,1,2,2,2
15,1,61,folder/matchedM004IN.png,4,3.201756085,1,2,1,2
15,1,62,folder/matchedM019SL.png,5,4.198483595,1,3,2,3
15,1,63,folder/matchedM049SL.png,5,3.438049439,1,3,2,3
15,1,64,folder/matchedM017.png,1,1.557113996,1,3,2,3
15,1,65,folder/matchedM001SR.png,5,7.188555247,1,1,2,1
15,1,66,folder/matchedM002IN.png,3,2.272784058,1,3,2,3
15,1,67,folder/matchedM016SL.png,5,2.557072326,1,4,2,4
15,1,68,folder/matchedM021SL.png,6,0.961506257,1,1,1,1
15,1,69,folder/matchedM067IN.png,3,4.856006802,1,1,2,1
15,1,70,folder/matchedM049.png,2,1.339718985,1,4,1,4
15,1,71,folder/matchedM004SL.png,6,0.837063281,1,1,1,1
15,1,72,folder/matchedM003SR.png,6,10.00128822,-1,2,1,0
15,1,73,folder/matchedM008.png,2,1.239890429,1,2,1,2
15,1,74,folder/matchedM021SL.png,5,2.234847946,1,2,2,2
15,1,75,folder/matchedM024SR.png,6,1.691071588,1,2,1,2
15,1,76,folder/matchedM006.png,2,0.807900968,1,1,1,1
15,1,77,folder/matchedM003.png,2,1.357773571,1,1,1,1
15,1,78,folder/matchedM021.png,2,2.123027121,1,2,1,2
15,1,79,folder/matchedM021IN.png,3,4.337505226,1,2,2,2
15,1,80,folder/matchedM016.png,1,5.704140833,1,1,2,1
15,1,81,folder/matchedM006IN.png,4,1.32509009,1,1,1,1
15,1,82,folder/matchedM049IN.png,4,3.106344987,1,4,1,4
15,1,83,folder/matchedM017IN.png,4,3.473104535,1,3,1,3
15,1,84,folder/matchedM020.png,2,1.590428467,1,3,1,3
15,1,85,folder/matchedM005IN.png,3,2.273509097,1,1,2,1
15,1,86,folder/matchedM020IN.png,4,1.839152201,1,4,1,4
15,1,87,folder/matchedM005SR.png,5,1.102491026,1,3,2,3
15,1,88,folder/matchedM067SR.png,6,0.757941722,1,1,1,1
15,1,89,folder/matchedM006IN.png,3,5.30316252,1,1,2,1
15,1,90,folder/matchedM024IN.png,4,3.039027273,1,3,1,3
15,1,91,folder/matchedM021.png,1,1.290875916,1,2,2,2
15,1,92,folder/matchedM005.png,2,1.691120829,1,4,1,4
15,1,93,folder/matchedM008IN.png,3,3.005687532,1,1,2,1
15,1,94,folder/matchedM008IN.png,4,3.790527823,1,2,1,2
15,1,95,folder/matchedM019.png,1,4.590494188,1,4,2,4
15,1,96,folder/matchedM019.png,2,7.135654858,1,3,1,3
16,1,1,folder/matchedM049IN.png,4,6.907863418,1,1,1,1
16,1,2,folder/matchedM005.png,1,2.806837011,1,4,2,4
16,1,3,folder/matchedM021IN.png,3,7.388388479,1,4,2,4
16,1,4,folder/matchedM005IN.png,4,8.089154898,1,3,1,3
16,1,5,folder/matchedM004.png,1,2.291566998,1,2,2,2
16,1,6,folder/matchedM005IN.png,3,1.940154839,1,3,2,3
16,1,7,folder/matchedM017SR.png,6,10.01968936,-1,3,1,0
16,1,8,folder/matchedM019SL.png,5,8.588515626,1,2,2,2
16,1,9,folder/matchedM072IN.png,3,1.624940686,1,3,2,3
16,1,10,folder/matchedM067SR.png,6,10.02933669,-1,3,1,0
16,1,11,folder/matchedM005SR.png,5,3.438399415,1,1,2,1
16,1,12,folder/matchedM049IN.png,3,1.732554052,1,4,2,4
16,1,13,folder/matchedM004.png,2,4.030966526,1,3,1,3
16,1,14,folder/matchedM021.png,2,2.232084238,1,4,1,4
16,1,15,folder/matchedM021.png,1,2.091390708,1,1,2,1
16,1,16,folder/matchedM016SL.png,5,6.023365746,1,1,2,1
16,1,17,folder/matchedM008SR.png,6,10.00185516,-1,4,1,0
16,1,18,folder/matchedM020IN.png,3,6.522161099,1,4,2,4
16,1,19,folder/matchedM005.png,2,2.09068212,1,2,1,2
16,1,20,folder/matchedM019.png,2,10.00125397,-1,3,1,0
16,1,21,folder/matchedM002.png,1,1.107301284,1,2,2,2
16,1,22,folder/matchedM049SL.png,5,10.00240992,-1,1,2,0
16,1,23,folder/matchedM024.png,2,8.487989046,1,3,1,3
16,1,24,folder/matchedM003SR.png,5,8.05444279,1,1,2,1
16,1,25,folder/matchedM002SL.png,5,1.70399823,1,3,2,3
16,1,26,folder/matchedM017IN.png,4,8.995793363,1,4,1,4
16,1,27,folder/matchedM024IN.png,3,2.623669963,1,2,2,2
16,1,28,folder/matchedM016.png,2,1.85838373,1,4,1,4
16,1,29,folder/matchedM006SL.png,6,3.590988752,1,4,1,4
16,1,30,folder/matchedM021SL.png,6,10.02136879,-1,2,1,0
16,1,31,folder/matchedM003.png,2,5.300241414,1,3,1,3
16,1,32,folder/matchedM006SL.png,5,10.01954243,-1,3,2,0
16,1,33,folder/matchedM067IN.png,4,1.50589277,1,3,1,3
16,1,34,folder/matchedM021SL.png,5,4.656530644,1,4,2,4
16,1,35,folder/matchedM004SL.png,5,2.006529199,1,1,2,1
16,1,36,folder/matchedM020SR.png,5,1.524749281,1,3,2,3
16,1,37,folder/matchedM001.png,2,2.706656956,1,1,1,1
16,1,38,folder/matchedM001SR.png,6,4.872753554,1,3,1,3
16,1,39,folder/matchedM020.png,2,6.356322949,1,2,1,2
16,1,40,folder/matchedM067.png,2,2.689736964,1,1,1,1
16,1,41,folder/matchedM019.png,1,1.7578743,1,1,2,1
16,1,42,folder/matchedM017.png,2,2.938945895,1,1,1,1
16,1,43,folder/matchedM004SL.png,6,8.522246994,0,3,1,2
16,1,44,folder/matchedM003IN.png,3,5.502930188,1,3,2,3
16,1,45,folder/matchedM006.png,1,1.06611757,1,3,2,3
16,1,46,folder/matchedM049.png,2,3.624047803,1,1,1,1
16,1,47,folder/matchedM017.png,1,1.670829954,1,2,2,2
16,1,48,folder/matchedM049.png,1,1.361627001,1,1,2,1
16,1,49,folder/matchedM002.png,2,1.857723446,1,2,1,2
16,1,50,folder/matchedM001.png,1,1.457884235,1,1,2,1
16,1,51,folder/matchedM008IN.png,4,7.42114023,1,3,1,3
16,1,52,folder/matchedM001IN.png,3,9.403150578,1,4,2,4
16,1,53,folder/matchedM072.png,1,2.238797345,1,4,2,4
16,1,54,folder/matchedM001IN.png,4,4.023423358,1,3,1,3
16,1,55,folder/matchedM016SL.png,6,10.00364434,-1,2,1,0
16,1,56,folder/matchedM072IN.png,4,10.00097707,-1,2,1,0
16,1,57,folder/matchedM016IN.png,3,2.036705824,1,4,2,4
16,1,58,folder/matchedM001SR.png,5,4.257010495,1,2,2,2
16,1,59,folder/matchedM067IN.png,3,2.039521611,1,3,2,3
16,1,60,folder/matchedM017SR.png,5,3.389905062,1,4,2,4
16,1,61,folder/matchedM016.png,1,2.704808831,1,4,2,4
16,1,62,folder/matchedM008IN.png,3,3.823413288,1,4,2,4
16,1,63,folder/matchedM002IN.png,3,1.465623147,1,1,2,1
16,1,64,folder/matchedM004IN.png,4,7.088874382,1,3,1,3
16,1,65,folder/matchedM021IN.png,4,5.054992443,1,4,1,4
16,1,66,folder/matchedM002IN.png,4,6.069108428,1,3,1,3
16,1,67,folder/matchedM024SR.png,6,1.956778186,1,1,1,1
16,1,68,folder/matchedM006.png,2,4.53707406,1,3,1,3
16,1,69,folder/matchedM019SL.png,6,8.870054539,1,3,1,3
16,1,70,folder/matchedM006IN.png,3,10.00101882,-1,3,2,0
16,1,71,folder/matchedM003IN.png,4,1.407072206,1,1,1,1
16,1,72,folder/matchedM024SR.png,5,1.858177941,1,3,2,3
16,1,73,folder/matchedM002SL.png,6,2.490963051,1,4,1,4
16,1,74,folder/matchedM017IN.png,3,2.773351909,1,1,2,1
16,1,75,folder/matchedM067.png,1,2.370210145,1,4,2,4
16,1,76,folder/matchedM049SL.png,6,10.00325461,-1,4,1,0
16,1,77,folder/matchedM005SR.png,6,10.00176193,-1,2,1,0
16,1,78,folder/matchedM067SR.png,5,2.271997655,1,4,2,4
16,1,79,folder/matchedM008.png,1,1.057194391,1,2,2,2
16,1,80,folder/matchedM072SL.png,5,1.104619489,1,2,2,2
16,1,81,folder/matchedM072SL.png,6,1.324576231,1,4,1,4
16,1,82,folder/matchedM020.png,1,1.457185727,1,2,2,2
16,1,83,folder/matchedM003.png,1,2.106981268,1,3,2,3
16,1,84,folder/matchedM008SR.png,5,1.573532223,1,3,2,3
16,1,85,folder/matchedM020IN.png,4,2.073881259,0,2,1,3
16,1,86,folder/matchedM006IN.png,4,1.723913944,1,4,1,4
16,1,87,folder/matchedM020SR.png,6,2.274175937,1,1,1,1
16,1,88,folder/matchedM024IN.png,4,2.324058194,1,4,1,4
16,1,89,folder/matchedM019IN.png,3,2.125203492,1,2,2,2
16,1,90,folder/matchedM016IN.png,4,1.79076278,1,4,1,4
16,1,91,folder/matchedM008.png,2,1.341067969,1,1,1,1
16,1,92,folder/matchedM024.png,1,1.057143452,1,2,2,2
16,1,93,folder/matchedM003SR.png,6,10.0236556,-1,3,1,0
16,1,94,folder/matchedM072.png,2,1.307022693,1,4,1,4
16,1,95,folder/matchedM019IN.png,4,3.740106158,1,1,1,1
16,1,96,folder/matchedM004IN.png,3,6.236987444,1,1,2,1
1,2,1,folder/matchedM005SR.png,6,1.284382145,1,1,1,1
1,2,2,folder/matchedM019.png,2,1.184771283,1,2,1,2
1,2,3,folder/matchedM008IN.png,3,0.990626459,1,4,2,4
1,2,4,folder/matchedM024SR.png,6,1.249849095,1,1,1,1
1,2,5,folder/matchedM020SR.png,6,1.288665111,1,1,1,1
1,2,6,folder/matchedM024.png,2,1.467102784,1,3,1,3
1,2,7,folder/matchedM067IN.png,4,1.789806195,1,3,1,3
1,2,8,folder/matchedM016IN.png,3,1.178149834,1,1,2,1
1,2,9,folder/matchedM019SL.png,6,2.718144371,1,3,1,3
1,2,10,folder/matchedM001.png,1,1.039964316,1,1,2,1
1,2,11,folder/matchedM049SL.png,6,1.178133804,1,1,1,1
1,2,12,folder/matchedM005SR.png,5,0.872888396,1,4,2,4
1,2,13,folder/matchedM008IN.png,4,1.127445735,1,1,1,1
1,2,14,folder/matchedM003SR.png,6,4.877543502,1,4,1,4
1,2,15,folder/matchedM049SL.png,5,1.136086921,1,4,2,4
1,2,16,folder/matchedM004.png,2,1.017650551,1,1,1,1
1,2,17,folder/matchedM019.png,1,1.316906593,1,4,2,4
1,2,18,folder/matchedM006SL.png,5,1.149329135,1,4,2,4
1,2,19,folder/matchedM001SR.png,5,2.086219302,1,2,2,2
1,2,20,folder/matchedM017IN.png,3,1.147587181,1,3,2,3
1,2,21,folder/matchedM016.png,1,1.02242775,1,1,2,1
1,2,22,folder/matchedM002SL.png,5,1.085902006,1,4,2,4
1,2,23,folder/matchedM016SL.png,6,1.093227514,1,1,1,1
1,2,24,folder/matchedM067.png,1,1.126879427,1,4,2,4
1,2,25,folder/matchedM008.png,2,1.154658506,1,2,1,2
1,2,26,folder/matchedM006.png,1,1.005945131,1,1,2,1
1,2,27,folder/matchedM049.png,1,1.000397882,1,4,2,4
1,2,28,folder/matchedM006SL.png,6,0.855814041,1,4,1,4
1,2,29,folder/matchedM072IN.png,3,0.964708566,1,3,2,3
1,2,30,folder/matchedM021SL.png,5,1.33268143,1,4,2,4
1,2,31,folder/matchedM019IN.png,3,1.262904359,1,3,2,3
1,2,32,folder/matchedM003IN.png,4,2.25600418,1,1,1,1
1,2,33,folder/matchedM067SR.png,5,1.06703872,1,4,2,4
1,2,34,folder/matchedM021SL.png,6,2.35412853,1,2,1,2
1,2,35,folder/matchedM067SR.png,6,1.636149348,1,2,1,2
1,2,36,folder/matchedM016IN.png,4,2.296062995,1,1,1,1
1,2,37,folder/matchedM003SR.png,5,1.50642845,1,2,2,2
1,2,38,folder/matchedM024IN.png,4,1.155590781,1,2,1,2
1,2,39,folder/matchedM072.png,2,1.916018216,1,1,1,1
1,2,40,folder/matchedM017IN.png,4,2.325669046,1,1,1,1
1,2,41,folder/matchedM017.png,1,2.353322731,0,3,2,4
1,2,42,folder/matchedM006IN.png,3,2.274928935,1,1,2,1
1,2,43,folder/matchedM019IN.png,4,1.196835351,1,4,1,4
1,2,44,folder/matchedM008.png,1,1.671310705,1,2,2,2
1,2,45,folder/matchedM067IN.png,3,1.824070961,1,2,2,2
1,2,46,folder/matchedM001SR.png,6,2.044946541,1,3,1,3
1,2,47,folder/matchedM020.png,2,1.354818644,1,1,1,1
1,2,48,folder/matchedM002IN.png,3,1.785336065,1,1,2,1
1,2,49,folder/matchedM072IN.png,4,1.643929973,1,2,1,2
1,2,50,folder/matchedM001.png,2,0.908281353,1,4,1,4
1,2,51,folder/matchedM006IN.png,4,1.344809581,0,3,1,2
1,2,52,folder/matchedM005.png,1,1.144848614,1,3,2,3
1,2,53,folder/matchedM024.png,1,1.205013288,1,3,2,3
1,2,54,folder/matchedM002.png,2,0.946024568,1,2,1,2
1,2,55,folder/matchedM005.png,2,1.113475136,1,2,1,2
1,2,56,folder/matchedM017SR.png,5,0.865004671,1,3,2,3
1,2,57,folder/matchedM003.png,2,1.314078507,1,3,1,3
1,2,58,folder/matchedM002.png,1,1.125257905,1,4,2,4
1,2,59,folder/matchedM021IN.png,4,1.393337068,1,1,1,1
1,2,60,folder/matchedM049.png,2,0.993855928,1,4,1,4
1,2,61,folder/matchedM016SL.png,5,1.014568069,1,2,2,2
1,2,62,folder/matchedM072.png,1,1.015100727,1,1,2,1
1,2,63,folder/matchedM003.png,1,1.495876916,1,3,2,3
1,2,64,folder/matchedM067.png,2,1.394884978,1,2,1,2
1,2,65,folder/matchedM017.png,2,1.305399994,1,4,1,4
1,2,66,folder/matchedM004.png,1,0.986045507,0,3,2,2
1,2,67,folder/matchedM072SL.png,5,1.393046747,1,1,2,1
1,2,68,folder/matchedM001IN.png,4,1.413246805,1,3,1,3
1,2,69,folder/matchedM024IN.png,3,0.963019578,1,4,2,4
1,2,70,folder/matchedM020.png,1,0.922488308,1,4,2,4
1,2,71,folder/matchedM008SR.png,6,1.985989065,0,2,1,1
1,2,72,folder/matchedM021.png,1,1.822227466,1,2,2,2
1,2,73,folder/matchedM002SL.png,6,1.775120962,1,3,1,3
1,2,74,folder/matchedM021IN.png,3,2.047138484,1,2,2,2
1,2,75,folder/matchedM004IN.png,4,1.554994884,1,1,1,1
1,2,76,folder/matchedM021.png,2,1.065500344,1,1,1,1
1,2,77,folder/matchedM020IN.png,3,0.985842076,1,4,2,4
1,2,78,folder/matchedM016.png,2,1.035639099,1,3,1,3
1,2,79,folder/matchedM004IN.png,3,1.396045465,1,1,2,1
1,2,80,folder/matchedM005IN.png,4,3.056816025,1,4,1,4
1,2,81,folder/matchedM049IN.png,3,1.147501396,1,3,2,3
1,2,82,folder/matchedM002IN.png,4,1.005059002,1,1,1,1
1,2,83,folder/matchedM005IN.png,3,1.362360831,1,4,2,4
1,2,84,folder/matchedM003IN.png,3,1.217265212,1,4,2,4
1,2,85,folder/matchedM004SL.png,5,1.477339327,1,1,2,1
1,2,86,folder/matchedM024SR.png,5,2.033889879,1,3,2,3
1,2,87,folder/matchedM020SR.png,5,2.706543232,1,3,2,3
1,2,88,folder/matchedM017SR.png,6,1.805728882,1,2,1,2
1,2,89,folder/matchedM020IN.png,4,1.445989003,1,3,1,3
1,2,90,folder/matchedM049IN.png,4,1.233513979,1,2,1,2
1,2,91,folder/matchedM006.png,2,1.222670839,1,2,1,2
1,2,92,folder/matchedM008SR.png,5,1.134867159,1,4,2,4
1,2,93,folder/matchedM001IN.png,3,1.345940772,1,2,2,2
1,2,94,folder/matchedM019SL.png,5,1.113276389,1,3,2,3
1,2,95,folder/matchedM072SL.png,6,3.013668273,1,4,1,4
1,2,96,folder/matchedM004SL.png,6,1.566784585,1,4,1,4
2,2,1,folder/matchedM049.png,1,1.317236992,1,2,2,2
2,2,2,folder/matchedM017SR.png,5,2.755994724,1,3,2,3
2,2,3,folder/matchedM008SR.png,6,0.675573234,1,4,1,4
2,2,4,folder/matchedM020.png,1,1.036725531,1,2,2,2
2,2,5,folder/matchedM020SR.png,6,0.967955896,1,1,1,1
2,2,6,folder/matchedM019.png,2,0.740008081,1,4,1,4
2,2,7,folder/matchedM002SL.png,6,0.837138231,1,1,1,1
2,2,8,folder/matchedM002IN.png,3,2.126670794,1,4,2,4
2,2,9,folder/matchedM021.png,1,2.014998455,1,3,2,3
2,2,10,folder/matchedM003IN.png,3,2.480343356,1,3,2,3
2,2,11,folder/matchedM020IN.png,3,2.025101596,1,4,2,4
2,2,12,folder/matchedM072SL.png,5,1.585801468,1,4,2,4
2,2,13,folder/matchedM049SL.png,6,0.975842681,1,3,1,3
2,2,14,folder/matchedM001IN.png,3,1.166964704,1,2,2,2
2,2,15,folder/matchedM017IN.png,3,2.008138105,1,2,2,2
2,2,16,folder/matchedM005SR.png,5,3.253191599,1,4,2,4
2,2,17,folder/matchedM024SR.png,6,0.885931698,1,3,1,3
2,2,18,folder/matchedM005IN.png,3,4.746552958,1,4,2,4
2,2,19,folder/matchedM001IN.png,4,0.705675984,1,4,1,4
2,2,20,folder/matchedM001.png,2,0.751922492,1,4,1,4
2,2,21,folder/matchedM002.png,1,1.935895619,1,3,2,3
2,2,22,folder/matchedM019SL.png,6,0.794536427,1,4,1,4
2,2,23,folder/matchedM006IN.png,4,1.796622037,0,1,1,4
2,2,24,folder/matchedM067.png,2,1.574073766,1,2,1,2
2,2,25,folder/matchedM005.png,1,2.917064995,0,4,2,1
2,2,26,folder/matchedM006SL.png,5,2.155288995,1,4,2,4
2,2,27,folder/matchedM021.png,2,1.383277644,1,1,1,1
2,2,28,folder/matchedM067IN.png,4,0.835203237,1,4,1,4
2,2,29,folder/matchedM002SL.png,5,2.275970529,1,3,2,3
2,2,30,folder/matchedM004IN.png,4,0.754840636,1,4,1,4
2,2,31,folder/matchedM016SL.png,5,2.003044555,1,2,2,2
2,2,32,folder/matchedM016IN.png,4,1.665860139,1,1,1,1
2,2,33,folder/matchedM003SR.png,5,1.445351466,1,1,2,1
2,2,34,folder/matchedM001SR.png,6,0.617687867,1,4,1,4
2,2,35,folder/matchedM021SL.png,5,2.305035739,0,3,2,2
2,2,36,folder/matchedM017IN.png,4,0.566029146,1,4,1,4
2,2,37,folder/matchedM024IN.png,4,2.714028964,1,2,1,2
2,2,38,folder/matchedM067SR.png,5,2.284019114,1,3,2,3
2,2,39,folder/matchedM067.png,1,1.604035191,1,2,2,2
2,2,40,folder/matchedM049.png,2,1.262172315,1,3,1,3
